region,input_comm,tech,vintage,output_comm,efficiency,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
AB,T_dsl,T_BLND_DSL_ELC_HDV,2025,T_dsl_elc_hdv,1.0,PJ/PJ,blend/fuel; Mid; source years 2030..2030,,,,,,,transport-efficiency-structure:52a5cd9d759321fa
AB,T_elc_mhdv_chrg,T_HDV_BS_BEV_N,2040,T_D_pkm_hdv_bs,13.4510543854053,bn passenger-km/PJ,school_buses/bev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_elc_mhdv_chrg,T_HDV_BS_BEV_N,2045,T_D_pkm_hdv_bs,14.002331943820879,bn passenger-km/PJ,school_buses/bev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_cng,T_HDV_BS_CNG_EX,2015,T_D_pkm_hdv_bs,3.021069310843729,bn passenger-km/PJ,school_buses/cng; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_cng,T_HDV_BS_CNG_EX,2020,T_D_pkm_hdv_bs,3.562951105707833,bn passenger-km/PJ,school_buses/cng; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_cng,T_HDV_BS_CNG_EX,2023,T_D_pkm_hdv_bs,2.891495069341262,bn passenger-km/PJ,school_buses/cng; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_cng,T_HDV_BS_CNG_N,2025,T_D_pkm_hdv_bs,3.3836963909715823,bn passenger-km/PJ,school_buses/cng; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_cng,T_HDV_BS_CNG_N,2030,T_D_pkm_hdv_bs,3.5688961712324243,bn passenger-km/PJ,school_buses/cng; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_cng,T_HDV_BS_CNG_N,2035,T_D_pkm_hdv_bs,3.6686188100549706,bn passenger-km/PJ,school_buses/cng; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_cng,T_HDV_BS_CNG_N,2040,T_D_pkm_hdv_bs,3.7681502623683203,bn passenger-km/PJ,school_buses/cng; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_cng,T_HDV_BS_CNG_N,2045,T_D_pkm_hdv_bs,3.867506305727734,bn passenger-km/PJ,school_buses/cng; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl,T_HDV_BS_DSL_EX,2015,T_D_pkm_hdv_bs,3.021069310843729,bn passenger-km/PJ,school_buses/diesel; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl,T_HDV_BS_DSL_EX,2020,T_D_pkm_hdv_bs,3.562951105707833,bn passenger-km/PJ,school_buses/diesel; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl,T_HDV_BS_DSL_EX,2023,T_D_pkm_hdv_bs,2.891495069341262,bn passenger-km/PJ,school_buses/diesel; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl,T_HDV_BS_DSL_HEV_N,2025,T_D_pkm_hdv_bs,4.074941825181497,bn passenger-km/PJ,school_buses/hev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl,T_HDV_BS_DSL_HEV_N,2030,T_D_pkm_hdv_bs,4.449784665364442,bn passenger-km/PJ,school_buses/hev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl,T_HDV_BS_DSL_HEV_N,2035,T_D_pkm_hdv_bs,4.619627632195109,bn passenger-km/PJ,school_buses/hev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl,T_HDV_BS_DSL_HEV_N,2040,T_D_pkm_hdv_bs,4.789276878160574,bn passenger-km/PJ,school_buses/hev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl,T_HDV_BS_DSL_HEV_N,2045,T_D_pkm_hdv_bs,4.958751585931686,bn passenger-km/PJ,school_buses/hev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl,T_HDV_BS_DSL_N,2025,T_D_pkm_hdv_bs,3.3836963909715823,bn passenger-km/PJ,school_buses/diesel; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl,T_HDV_BS_DSL_N,2030,T_D_pkm_hdv_bs,3.5688961712324243,bn passenger-km/PJ,school_buses/diesel; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl,T_HDV_BS_DSL_N,2035,T_D_pkm_hdv_bs,3.6686188100549706,bn passenger-km/PJ,school_buses/diesel; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl,T_HDV_BS_DSL_N,2040,T_D_pkm_hdv_bs,3.7681502623683203,bn passenger-km/PJ,school_buses/diesel; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl,T_HDV_BS_DSL_N,2045,T_D_pkm_hdv_bs,3.867506305727734,bn passenger-km/PJ,school_buses/diesel; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl_elc_hdv,T_HDV_BS_DSL_PHEV_N,2025,T_D_pkm_hdv_bs,8.382103752383493,bn passenger-km/PJ,school_buses/phev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl_elc_hdv,T_HDV_BS_DSL_PHEV_N,2030,T_D_pkm_hdv_bs,9.088525910460877,bn passenger-km/PJ,school_buses/phev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl_elc_hdv,T_HDV_BS_DSL_PHEV_N,2035,T_D_pkm_hdv_bs,9.471017408652466,bn passenger-km/PJ,school_buses/phev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl_elc_hdv,T_HDV_BS_DSL_PHEV_N,2040,T_D_pkm_hdv_bs,9.865955599532997,bn passenger-km/PJ,school_buses/phev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_dsl_elc_hdv,T_HDV_BS_DSL_PHEV_N,2045,T_D_pkm_hdv_bs,10.275376646603343,bn passenger-km/PJ,school_buses/phev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_h2_mhdv,T_HDV_BS_FCEV_N,2025,T_D_pkm_hdv_bs,6.082020497043093,bn passenger-km/PJ,school_buses/fcev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_h2_mhdv,T_HDV_BS_FCEV_N,2030,T_D_pkm_hdv_bs,6.478843018297854,bn passenger-km/PJ,school_buses/fcev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_h2_mhdv,T_HDV_BS_FCEV_N,2035,T_D_pkm_hdv_bs,6.744815109568966,bn passenger-km/PJ,school_buses/fcev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_h2_mhdv,T_HDV_BS_FCEV_N,2040,T_D_pkm_hdv_bs,7.010759264116063,bn passenger-km/PJ,school_buses/fcev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_h2_mhdv,T_HDV_BS_FCEV_N,2045,T_D_pkm_hdv_bs,7.27667854718753,bn passenger-km/PJ,school_buses/fcev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_h2_mhdv,T_HDV_BS_FCHEV_N,2025,T_D_pkm_hdv_bs,6.072303251894362,bn passenger-km/PJ,school_buses/fchev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_h2_mhdv,T_HDV_BS_FCHEV_N,2030,T_D_pkm_hdv_bs,6.488061834470935,bn passenger-km/PJ,school_buses/fchev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_h2_mhdv,T_HDV_BS_FCHEV_N,2035,T_D_pkm_hdv_bs,6.7647373673412154,bn passenger-km/PJ,school_buses/fchev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_h2_mhdv,T_HDV_BS_FCHEV_N,2040,T_D_pkm_hdv_bs,7.041358228685533,bn passenger-km/PJ,school_buses/fchev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_h2_mhdv,T_HDV_BS_FCHEV_N,2045,T_D_pkm_hdv_bs,7.317930315826657,bn passenger-km/PJ,school_buses/fchev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_gsl,T_HDV_BS_GSL_EX,2015,T_D_pkm_hdv_bs,3.021069310843729,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_gsl,T_HDV_BS_GSL_EX,2020,T_D_pkm_hdv_bs,3.562951105707833,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_gsl,T_HDV_BS_GSL_EX,2023,T_D_pkm_hdv_bs,2.891495069341262,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_gsl,T_HDV_BS_GSL_N,2025,T_D_pkm_hdv_bs,3.3836963909715823,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_gsl,T_HDV_BS_GSL_N,2030,T_D_pkm_hdv_bs,3.5688961712324243,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_gsl,T_HDV_BS_GSL_N,2035,T_D_pkm_hdv_bs,3.6686188100549706,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_gsl,T_HDV_BS_GSL_N,2040,T_D_pkm_hdv_bs,3.7681502623683203,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_gsl,T_HDV_BS_GSL_N,2045,T_D_pkm_hdv_bs,3.867506305727734,bn passenger-km/PJ,school_buses/gasoline; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-school-buses:composite:1:a650f6e227f8007b
AB,T_elc_mhdv_chrg,T_HDV_BT_BEV_EX,2010,T_D_pkm_hdv_bt,3.5720443778226203,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2006..2010,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_elc_mhdv_chrg,T_HDV_BT_BEV_EX,2015,T_D_pkm_hdv_bt,3.711977148432868,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_elc_mhdv_chrg,T_HDV_BT_BEV_EX,2020,T_D_pkm_hdv_bt,3.361562903599148,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_elc_mhdv_chrg,T_HDV_BT_BEV_EX,2023,T_D_pkm_hdv_bt,2.9061936825283703,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_elc_mhdv_chrg,T_HDV_BT_BEV_N,2025,T_D_pkm_hdv_bt,3.3190836885784485,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_elc_mhdv_chrg,T_HDV_BT_BEV_N,2030,T_D_pkm_hdv_bt,3.5730342557657497,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_elc_mhdv_chrg,T_HDV_BT_BEV_N,2035,T_D_pkm_hdv_bt,3.7200723780572775,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_elc_mhdv_chrg,T_HDV_BT_BEV_N,2040,T_D_pkm_hdv_bt,3.879731769354788,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_elc_mhdv_chrg,T_HDV_BT_BEV_N,2045,T_D_pkm_hdv_bt,4.053710354141529,bn passenger-km/PJ,urban_transit/bev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_cng,T_HDV_BT_CNG_EX,2015,T_D_pkm_hdv_bt,1.3119762813771192,bn passenger-km/PJ,urban_transit/cng; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_cng,T_HDV_BT_CNG_EX,2020,T_D_pkm_hdv_bt,1.1881244473019532,bn passenger-km/PJ,urban_transit/cng; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_cng,T_HDV_BT_CNG_EX,2023,T_D_pkm_hdv_bt,1.0271769000989053,bn passenger-km/PJ,urban_transit/cng; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_cng,T_HDV_BT_CNG_N,2025,T_D_pkm_hdv_bt,1.177769690138003,bn passenger-km/PJ,urban_transit/cng; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_cng,T_HDV_BT_CNG_N,2030,T_D_pkm_hdv_bt,1.2460347885089396,bn passenger-km/PJ,urban_transit/cng; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_cng,T_HDV_BT_CNG_N,2035,T_D_pkm_hdv_bt,1.3002988983981836,bn passenger-km/PJ,urban_transit/cng; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_cng,T_HDV_BT_CNG_N,2040,T_D_pkm_hdv_bt,1.354408739159632,bn passenger-km/PJ,urban_transit/cng; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_cng,T_HDV_BT_CNG_N,2045,T_D_pkm_hdv_bt,1.4083838288032486,bn passenger-km/PJ,urban_transit/cng; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_BT_DSL_EX,2015,T_D_pkm_hdv_bt,1.3119762813771192,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_BT_DSL_EX,2020,T_D_pkm_hdv_bt,1.1881244473019532,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_BT_DSL_EX,2023,T_D_pkm_hdv_bt,1.0271769000989053,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_BT_DSL_HEV_N,2025,T_D_pkm_hdv_bt,1.2013641324503173,bn passenger-km/PJ,urban_transit/hev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_BT_DSL_HEV_N,2030,T_D_pkm_hdv_bt,1.2955825908060117,bn passenger-km/PJ,urban_transit/hev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_BT_DSL_HEV_N,2035,T_D_pkm_hdv_bt,1.374312442407102,bn passenger-km/PJ,urban_transit/hev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_BT_DSL_HEV_N,2040,T_D_pkm_hdv_bt,1.452902679273024,bn passenger-km/PJ,urban_transit/hev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_BT_DSL_HEV_N,2045,T_D_pkm_hdv_bt,1.5313736609304673,bn passenger-km/PJ,urban_transit/hev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_BT_DSL_N,2025,T_D_pkm_hdv_bt,1.177769690138003,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_BT_DSL_N,2030,T_D_pkm_hdv_bt,1.2460347885089396,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_BT_DSL_N,2035,T_D_pkm_hdv_bt,1.3002988983981836,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_BT_DSL_N,2040,T_D_pkm_hdv_bt,1.354408739159632,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_BT_DSL_N,2045,T_D_pkm_hdv_bt,1.4083838288032486,bn passenger-km/PJ,urban_transit/diesel; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl_elc_hdv,T_HDV_BT_DSL_PHEV_N,2025,T_D_pkm_hdv_bt,2.3293984492859146,bn passenger-km/PJ,urban_transit/phev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl_elc_hdv,T_HDV_BT_DSL_PHEV_N,2030,T_D_pkm_hdv_bt,2.522951827466788,bn passenger-km/PJ,urban_transit/phev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl_elc_hdv,T_HDV_BT_DSL_PHEV_N,2035,T_D_pkm_hdv_bt,2.649077716404711,bn passenger-km/PJ,urban_transit/phev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl_elc_hdv,T_HDV_BT_DSL_PHEV_N,2040,T_D_pkm_hdv_bt,2.7783844455637965,bn passenger-km/PJ,urban_transit/phev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl_elc_hdv,T_HDV_BT_DSL_PHEV_N,2045,T_D_pkm_hdv_bt,2.911829613612572,bn passenger-km/PJ,urban_transit/phev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_h2_mhdv,T_HDV_BT_FCEV_N,2025,T_D_pkm_hdv_bt,1.7456564165890411,bn passenger-km/PJ,urban_transit/fcev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_h2_mhdv,T_HDV_BT_FCEV_N,2030,T_D_pkm_hdv_bt,1.8657084256667493,bn passenger-km/PJ,urban_transit/fcev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_h2_mhdv,T_HDV_BT_FCEV_N,2035,T_D_pkm_hdv_bt,1.9443098645931107,bn passenger-km/PJ,urban_transit/fcev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_h2_mhdv,T_HDV_BT_FCEV_N,2040,T_D_pkm_hdv_bt,2.0229049844782394,bn passenger-km/PJ,urban_transit/fcev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_h2_mhdv,T_HDV_BT_FCEV_N,2045,T_D_pkm_hdv_bt,2.1014944976412244,bn passenger-km/PJ,urban_transit/fcev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_h2_mhdv,T_HDV_BT_FCHEV_N,2025,T_D_pkm_hdv_bt,1.7978166144357335,bn passenger-km/PJ,urban_transit/fchev; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_h2_mhdv,T_HDV_BT_FCHEV_N,2030,T_D_pkm_hdv_bt,1.919044638231824,bn passenger-km/PJ,urban_transit/fchev; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_h2_mhdv,T_HDV_BT_FCHEV_N,2035,T_D_pkm_hdv_bt,2.00211415569055,bn passenger-km/PJ,urban_transit/fchev; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_h2_mhdv,T_HDV_BT_FCHEV_N,2040,T_D_pkm_hdv_bt,2.085180843670606,bn passenger-km/PJ,urban_transit/fchev; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_h2_mhdv,T_HDV_BT_FCHEV_N,2045,T_D_pkm_hdv_bt,2.168245020254289,bn passenger-km/PJ,urban_transit/fchev; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_gsl,T_HDV_BT_GSL_EX,2015,T_D_pkm_hdv_bt,1.3119762813771192,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2011..2015,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_gsl,T_HDV_BT_GSL_EX,2020,T_D_pkm_hdv_bt,1.1881244473019532,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2016..2020,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_gsl,T_HDV_BT_GSL_EX,2023,T_D_pkm_hdv_bt,1.0271769000989053,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2021..2023,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_gsl,T_HDV_BT_GSL_N,2025,T_D_pkm_hdv_bt,1.177769690138003,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2030..2030,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_gsl,T_HDV_BT_GSL_N,2030,T_D_pkm_hdv_bt,1.2460347885089396,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2035..2035,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_gsl,T_HDV_BT_GSL_N,2035,T_D_pkm_hdv_bt,1.3002988983981836,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2040..2040,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_gsl,T_HDV_BT_GSL_N,2040,T_D_pkm_hdv_bt,1.354408739159632,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2045..2045,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_gsl,T_HDV_BT_GSL_N,2045,T_D_pkm_hdv_bt,1.4083838288032486,bn passenger-km/PJ,urban_transit/gasoline; Mid; source years 2050..2050,T01,5.0,5.0,5.0,5.0,5.0,efficiency-urban-transit:composite:1:12d8f2433e64c591
AB,T_dsl,T_HDV_RF_DSL_EX,2005,T_D_tkm_hdv_r,4.269669389468861,bn tonne-km/PJ,freight_rail/diesel; Mid; source years 2001..2005,T02,5.0,5.0,5.0,5.0,5.0,efficiency-freight-rail:composite:1:4a3210693cabaed1
